0	0	0	0.000650751
0	0	1	0.425418
0	1	0	-0.122129
0	1	1	0.563115
0	2	0	-0.58689
0	2	1	0.916135
0	3	0	-0.854256
0	3	1	1.11623
0	4	0	-0.63901
0	4	1	1.18486
0	5	0	-0.675608
0	5	1	1.3202
0	6	0	-0.675608
0	6	1	1.3202
0	7	0	-0.675608
0	7	1	1.3202
1	0	0	0.016441
1	0	1	0.441513
1	1	0	-0.190177
1	1	1	0.643089
1	2	0	-0.74532
1	2	1	1.09483
1	3	0	-1.03471
1	3	1	1.34701
1	4	0	-1.03471
1	4	1	1.34701
1	5	0	-1.03471
1	5	1	1.34701
1	6	0	-1.03471
1	6	1	1.34701
1	7	0	-1.03471
1	7	1	1.34701
2	0	0	0.0107486
2	0	1	0.490672
2	1	0	-0.142475
2	1	1	0.60966
2	2	0	-0.669648
2	2	1	0.985297
2	3	0	-0.973352
2	3	1	1.3175
2	4	0	-0.973352
2	4	1	1.3175
2	5	0	-0.973352
2	5	1	1.3175
2	6	0	-0.973352
2	6	1	1.3175
2	7	0	-0.973352
2	7	1	1.3175
3	0	0	-0.13594
3	0	1	0.498131
3	1	0	-0.3788
3	1	1	0.774419
3	2	0	-0.873465
3	2	1	1.17871
3	3	0	-0.935593
3	3	1	1.33559
3	4	0	-0.717756
3	4	1	1.33746
3	5	0	-0.674715
3	5	1	1.34002
3	6	0	-0.674715
3	6	1	1.34002
3	7	0	-0.674715
3	7	1	1.34002
