0	0	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
0	0	0	64 0.0 0.1745 0.6306 0.8052 1.24724 1.40289 1.81309 2.00376 2.38054 2.56436 2.94255 3.14363 3.49129 3.67238 4.06588 4.2681 4.70396 4.91444 5.34848 5.56287 5.97625 6.19198 6.58716 6.81365 7.18956 7.39999 7.75585 7.96744 8.33414 8.56811 8.9881 9.22874 9.66599 9.877 10.32371 10.5533 10.9589 11.18603 11.57611 11.79993 12.11826 12.35083 12.69055 12.92362 13.30877 13.55627 13.97203 14.24401 14.67903 14.90453 15.33263 15.58132 15.95544 16.214 16.59912 16.86415 17.26617 17.48138 17.90774 18.13662 18.57252 18.83542 19.31156 19.55468 
0	0	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
0	0	1	64 19.93414 20.15169 20.57907 20.83522 21.28662 21.5398 21.96925 22.22377 22.59027 22.80441 23.1853 23.42981 23.81842 24.0583 24.50035 24.77628 25.18778 25.40092 25.82741 26.08011 26.48127 26.72411 27.13867 27.35885 27.75217 27.93993 28.36229 28.55698 28.9906 29.2154 29.68213 29.87506 30.32714 30.49929 30.9345 31.12256 31.50463 31.69594 32.10818 32.29084 32.67681 32.87058 33.36108 33.50637 33.96721 34.14834 34.62853 34.77372 35.20146 35.37471 35.80122 35.96595 36.31564 36.48971 36.85766 37.0303 37.41625 37.57422 37.96989 38.16515 38.57924 38.7775 39.18609 39.32958 
0	1	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
0	1	0	64 0.0 0.16592 0.68022 0.78577 1.27475 1.36308 1.83169 1.99077 2.42637 2.54289 2.98301 3.12521 3.55781 3.67487 4.10352 4.2619 4.76917 4.90042 5.39954 5.5589 6.02451 6.16966 6.62688 6.79158 7.24458 7.40354 7.84064 7.97619 8.39711 8.57288 9.09336 9.23492 9.77745 9.87694 10.41098 10.55897 11.02828 11.17803 11.65887 11.7965 12.21574 12.35403 12.79417 12.94368 13.39573 13.57172 14.07139 14.26156 14.80634 14.9105 15.40647 15.57487 16.00506 16.20282 16.6821 16.8869 17.47319 17.53998 18.04747 18.19847 18.6941 18.87292 19.40875 19.57334 
0	1	1	63 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 52 53 54 55 56 57 58 59 60 61 62 63 
0	1	1	63 20.0842 20.17661 20.72342 20.84856 21.41899 21.57842 22.1195 22.25547 22.77579 22.8556 23.32261 23.4588 23.95074 24.09365 24.63841 24.80491 25.33581 25.42798 25.95131 26.11168 26.62291 26.75998 27.30843 27.41933 27.95092 28.00305 28.51743 28.61326 29.15597 29.27909 29.83549 29.93613 30.47619 30.5572 31.11135 31.18198 31.66192 31.76353 32.30078 32.36669 32.87518 32.94594 33.5405 33.58816 34.16818 34.23217 34.83266 34.85518 35.37922 35.45723 36.08851 36.511 36.56602 37.04959 37.12134 37.59763 37.65151 38.14588 38.2456 38.75485 38.86281 39.33573 39.38422 
0	2	0	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	2	0	32 0.04882 0.64927 1.23778 1.82879 2.36667 2.97338 3.54618 4.15077 4.7982 5.43656 6.02981 6.63676 7.25196 7.86442 8.46794 9.15976 9.76231 10.45951 11.08486 11.74182 12.29043 12.86013 13.47383 14.13447 14.7941 15.47633 16.13014 16.8092 17.45356 18.1041 18.78533 19.47345 
0	2	1	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	2	1	32 20.04479 20.77129 21.48333 22.18389 22.76107 23.34341 23.98058 24.68595 25.34801 26.05515 26.68398 27.30418 27.89229 28.50078 29.17785 29.84987 30.45752 31.07861 31.70275 32.29798 32.88926 33.54048 34.16257 34.7432 35.35534 35.98809 36.52988 37.05026 37.6042 38.20792 38.77809 39.25911 
0	3	0	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	3	0	32 -0.02221 0.56794 1.15746 1.74971 2.27992 2.92251 3.48433 4.0787 4.72947 5.38925 5.9795 6.56133 7.19183 7.79984 8.41148 9.08483 9.72957 10.41841 11.03491 11.71988 12.25545 12.83705 13.42175 14.07469 14.80029 15.47422 16.10123 16.80869 17.46541 18.08859 18.76991 19.47438 
0	3	1	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	3	1	32 20.00131 20.71791 21.4941 22.17921 22.71475 23.31812 23.91975 24.62942 25.30982 26.0435 26.69882 27.29164 27.88044 28.48786 29.18408 29.85245 30.45284 31.11293 31.78128 32.27771 32.89434 33.56718 34.20751 34.73149 35.42435 36.04058 36.55252 37.04264 37.6415 38.22588 38.83032 39.2226 
0	4	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	4	0	64 0 0.3125 0.625 0.9375 1.25 1.5625 1.875 2.1875 2.5 2.8125 3.125 3.4375 3.75 4.0625 4.375 4.6875 5 5.3125 5.625 5.9375 6.25 6.5625 6.875 7.1875 7.5 7.8125 8.125 8.4375 8.75 9.0625 9.375 9.6875 10 10.3125 10.625 10.9375 11.25 11.5625 11.875 12.1875 12.5 12.8125 13.125 13.4375 13.75 14.0625 14.375 14.6875 15 15.3125 15.625 15.9375 16.25 16.5625 16.875 17.1875 17.5 17.8125 18.125 18.4375 18.75 19.0625 19.375 19.6875
0	4	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	4	1	64 20 20.3125 20.625 20.9375 21.25 21.5625 21.875 22.1875 22.5 22.8125 23.125 23.4375 23.75 24.0625 24.375 24.6875 25 25.3125 25.625 25.9375 26.25 26.5625 26.875 27.1875 27.5 27.8125 28.125 28.4375 28.75 29.0625 29.375 29.6875 30 30.3125 30.625 30.9375 31.25 31.5625 31.875 32.1875 32.5 32.8125 33.125 33.4375 33.75 34.0625 34.375 34.6875 35 35.3125 35.625 35.9375 36.25 36.5625 36.875 37.1875 37.5 37.8125 38.125 38.4375 38.75 39.0625 39.375 39.6875
0	5	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	5	0	64 0 0.3125 0.625 0.9375 1.25 1.5625 1.875 2.1875 2.5 2.8125 3.125 3.4375 3.75 4.0625 4.375 4.6875 5 5.3125 5.625 5.9375 6.25 6.5625 6.875 7.1875 7.5 7.8125 8.125 8.4375 8.75 9.0625 9.375 9.6875 10 10.3125 10.625 10.9375 11.25 11.5625 11.875 12.1875 12.5 12.8125 13.125 13.4375 13.75 14.0625 14.375 14.6875 15 15.3125 15.625 15.9375 16.25 16.5625 16.875 17.1875 17.5 17.8125 18.125 18.4375 18.75 19.0625 19.375 19.6875
0	5	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	5	1	64 20 20.3125 20.625 20.9375 21.25 21.5625 21.875 22.1875 22.5 22.8125 23.125 23.4375 23.75 24.0625 24.375 24.6875 25 25.3125 25.625 25.9375 26.25 26.5625 26.875 27.1875 27.5 27.8125 28.125 28.4375 28.75 29.0625 29.375 29.6875 30 30.3125 30.625 30.9375 31.25 31.5625 31.875 32.1875 32.5 32.8125 33.125 33.4375 33.75 34.0625 34.375 34.6875 35 35.3125 35.625 35.9375 36.25 36.5625 36.875 37.1875 37.5 37.8125 38.125 38.4375 38.75 39.0625 39.375 39.6875
0	6	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	6	0	64 0 0.3125 0.625 0.9375 1.25 1.5625 1.875 2.1875 2.5 2.8125 3.125 3.4375 3.75 4.0625 4.375 4.6875 5 5.3125 5.625 5.9375 6.25 6.5625 6.875 7.1875 7.5 7.8125 8.125 8.4375 8.75 9.0625 9.375 9.6875 10 10.3125 10.625 10.9375 11.25 11.5625 11.875 12.1875 12.5 12.8125 13.125 13.4375 13.75 14.0625 14.375 14.6875 15 15.3125 15.625 15.9375 16.25 16.5625 16.875 17.1875 17.5 17.8125 18.125 18.4375 18.75 19.0625 19.375 19.6875
0	6	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	6	1	64 20 20.3125 20.625 20.9375 21.25 21.5625 21.875 22.1875 22.5 22.8125 23.125 23.4375 23.75 24.0625 24.375 24.6875 25 25.3125 25.625 25.9375 26.25 26.5625 26.875 27.1875 27.5 27.8125 28.125 28.4375 28.75 29.0625 29.375 29.6875 30 30.3125 30.625 30.9375 31.25 31.5625 31.875 32.1875 32.5 32.8125 33.125 33.4375 33.75 34.0625 34.375 34.6875 35 35.3125 35.625 35.9375 36.25 36.5625 36.875 37.1875 37.5 37.8125 38.125 38.4375 38.75 39.0625 39.375 39.6875
0	7	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	7	0	64 0 0.3125 0.625 0.9375 1.25 1.5625 1.875 2.1875 2.5 2.8125 3.125 3.4375 3.75 4.0625 4.375 4.6875 5 5.3125 5.625 5.9375 6.25 6.5625 6.875 7.1875 7.5 7.8125 8.125 8.4375 8.75 9.0625 9.375 9.6875 10 10.3125 10.625 10.9375 11.25 11.5625 11.875 12.1875 12.5 12.8125 13.125 13.4375 13.75 14.0625 14.375 14.6875 15 15.3125 15.625 15.9375 16.25 16.5625 16.875 17.1875 17.5 17.8125 18.125 18.4375 18.75 19.0625 19.375 19.6875
0	7	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
0	7	1	64 20 20.3125 20.625 20.9375 21.25 21.5625 21.875 22.1875 22.5 22.8125 23.125 23.4375 23.75 24.0625 24.375 24.6875 25 25.3125 25.625 25.9375 26.25 26.5625 26.875 27.1875 27.5 27.8125 28.125 28.4375 28.75 29.0625 29.375 29.6875 30 30.3125 30.625 30.9375 31.25 31.5625 31.875 32.1875 32.5 32.8125 33.125 33.4375 33.75 34.0625 34.375 34.6875 35 35.3125 35.625 35.9375 36.25 36.5625 36.875 37.1875 37.5 37.8125 38.125 38.4375 38.75 39.0625 39.375 39.6875
1	0	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
1	0	0	64 0.0 0.20505 0.64557 0.82388 1.23647 1.40568 1.7939 2.0053 2.37224 2.57691 2.91373 3.12557 3.47331 3.68426 4.06142 4.28789 4.70989 4.90834 5.32717 5.53883 5.98197 6.16958 6.55981 6.77841 7.14583 7.34853 7.70701 7.92029 8.28465 8.51747 8.92725 9.16616 9.56442 9.79642 10.22688 10.478 10.88522 11.11337 11.5087 11.73803 12.08736 12.30549 12.67172 12.89495 13.26073 13.50479 13.95113 14.19956 14.61736 14.84579 15.27124 15.51512 15.92269 16.17318 16.55684 16.82523 17.21037 17.41644 17.87507 18.08677 18.53748 18.79197 19.28352 19.49949 
1	0	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
1	0	1	64 19.87434 20.09367 20.52558 20.7787 21.23102 21.4939 21.91279 22.17197 22.56581 22.79436 23.191 23.44119 23.87232 24.10736 24.53432 24.76701 25.19705 25.42133 25.87584 26.09358 26.50516 26.72569 27.12914 27.361 27.76605 27.93428 28.37778 28.55804 29.01473 29.20943 29.67984 29.88284 30.30764 30.5094 30.92899 31.1501 31.55277 31.73976 32.14814 32.32003 32.68158 32.89371 33.38054 33.52876 34.01287 34.16203 34.65913 34.81498 35.2149 35.37698 35.81237 35.95578 36.31244 36.49806 36.88752 37.03347 37.39057 37.58102 38.03851 38.2002 38.61269 38.80346 39.21842 39.35578 
1	1	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
1	1	0	64 0.0 0.14053 0.65021 0.77205 1.24421 1.33333 1.78969 1.92941 2.37839 2.50764 2.93124 3.08471 3.52787 3.65742 4.09656 4.25921 4.74834 4.88183 5.35403 5.50856 5.98439 6.11076 6.57075 6.72671 7.18548 7.30526 7.74144 7.88139 8.33256 8.48368 8.99515 9.1334 9.62526 9.74256 10.26331 10.43253 10.90578 11.05193 11.53664 11.7045 12.15844 12.26774 12.74499 12.87897 13.38475 13.50127 14.00304 14.17197 14.67365 14.80507 15.29871 15.46406 15.94344 16.13438 16.61912 16.80281 17.32815 17.42936 17.97249 18.11102 18.60656 18.80794 19.33508 19.47426 
1	1	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
1	1	1	64 19.9365 20.08244 20.60187 20.75198 21.28507 21.46946 22.02063 22.16499 22.65954 22.78874 23.31805 23.45158 23.96063 24.10714 24.6422 24.76312 25.27793 25.41266 25.96129 26.08979 26.59687 26.73595 27.23668 27.36705 27.90167 27.95836 28.50507 28.58574 29.1 29.22542 29.7603 29.90239 30.38409 30.52246 31.03616 31.17606 31.66474 31.76256 32.2798 32.34785 32.80888 32.92179 33.48783 33.57627 34.14684 34.20318 34.76632 34.84278 35.33653 35.4123 35.9679 35.99935 36.46206 36.52819 36.99801 37.06663 37.51213 37.6152 38.15078 38.2395 38.72976 38.84775 39.29711 39.36067 
1	2	0	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
1	2	0	32 0.06916 0.66746 1.21081 1.80509 2.37194 2.97421 3.56888 4.15462 4.79596 5.39708 5.99445 6.602 7.19008 7.80161 8.4251 9.06067 9.64664 10.33741 10.9925 11.63945 12.21397 12.82523 13.41069 14.07233 14.71431 15.40537 16.08464 16.75022 17.3828 18.05982 18.75783 19.4054 
1	2	1	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
1	2	1	32 19.96784 20.69687 21.42246 22.11818 22.7071 23.37526 23.9936 24.6644 25.35564 26.05989 26.69665 27.2871 27.88089 28.50931 29.15986 29.84255 30.45339 31.11788 31.73387 32.313 32.89947 33.54925 34.1632 34.76282 35.36979 35.97357 36.50564 37.0496 37.60084 38.21981 38.78567 39.25434 
1	3	0	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63
1	3	0	32 0 0.625 1.25 1.875 2.5 3.125 3.75 4.375 5 5.625 6.25 6.875 7.5 8.125 8.75 9.375 10 10.625 11.25 11.875 12.5 13.125 13.75 14.375 15 15.625 16.25 16.875 17.5 18.125 18.75 19.375
1	3	1	32 1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63
1	3	1	32 20 20.625 21.25 21.875 22.5 23.125 23.75 24.375 25 25.625 26.25 26.875 27.5 28.125 28.75 29.375 30 30.625 31.25 31.875 32.5 33.125 33.75 34.375 35 35.625 36.25 36.875 37.5 38.125 38.75 39.375
1	4	0	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
1	4	0	64 0 0.3125 0.625 0.9375 1.25 1.5625 1.875 2.1875 2.5 2.8125 3.125 3.4375 3.75 4.0625 4.375 4.6875 5 5.3125 5.625 5.9375 6.25 6.5625 6.875 7.1875 7.5 7.8125 8.125 8.4375 8.75 9.0625 9.375 9.6875 10 10.3125 10.625 10.9375 11.25 11.5625 11.875 12.1875 12.5 12.8125 13.125 13.4375 13.75 14.0625 14.375 14.6875 15 15.3125 15.625 15.9375 16.25 16.5625 16.875 17.1875 17.5 17.8125 18.125 18.4375 18.75 19.0625 19.375 19.6875
1	4	1	64 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63
