0	0	0	64	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
0	0	0	64	0 0.209586 0.621466 0.809303 1.18407 1.35426 1.74799 1.95135 2.37515 2.58541 3.00315 3.22843 3.63178 3.82383 4.22619 4.43564 4.83996 5.06127 5.43687 5.65898 6.05343 6.25366 6.63123 6.86204 7.27126 7.51289 7.95281 8.18569 8.56489 8.78186 9.18207 9.41035 9.83729 10.0411 10.4362 10.6558 11.0407 11.2672 11.6709 11.9084 12.3076 12.5137 12.9063 13.1504 13.5731 13.8404 14.2309 14.4853 14.9089 15.1322 15.5322 15.7732 16.192 16.4679 16.9275 17.1953 17.6271 17.8384 18.2763 18.5324 18.9427 19.2077 19.6241 19.8132 
0	0	1	63	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 
0	0	1	63	20.2406 20.4548 20.8143 21.108 21.5684 21.8651 22.2927 22.5408 22.9373 23.1937 23.6161 23.8755 24.257 24.5175 24.912 25.1333 25.5304 25.7896 26.2083 26.5015 26.9107 27.1646 27.5504 27.8081 28.1947 28.4438 28.8678 29.099 29.4899 29.7118 30.1418 30.3507 30.7731 30.9874 31.4096 31.6429 32.0192 32.2483 32.6442 32.8916 33.2943 33.5354 33.9704 34.1713 34.572 34.7791 35.2397 35.4329 35.8358 36.0431 36.4347 36.5985 36.9388 37.1369 37.5141 37.73 38.0955 38.3085 38.6923 38.875 39.2465 39.4543 39.8686 
0	1	0	61	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 57 59 60 61 63 
0	1	0	61	0 0.203601 0.641006 0.786825 1.18674 1.331 1.75229 1.93352 2.38165 2.55595 3.01106 3.22159 3.65946 3.8182 4.28109 4.45899 4.90757 5.06487 5.49116 5.65842 6.06854 6.24619 6.66713 6.858 7.30894 7.52004 7.98415 8.1843 8.61567 8.80386 9.26086 9.44969 9.93058 10.0656 10.4962 10.6571 11.0978 11.2641 11.7161 11.923 12.3939 12.5315 12.9526 13.1569 13.6197 13.8501 14.3299 14.5252 14.9957 15.1522 15.5891 15.7892 16.2223 16.4565 16.9842 17.2288 17.948 18.609 19.0795 19.2682 19.8907 
0	1	1	38	1 2 3 4 5 6 7 9 11 12 13 15 17 18 19 20 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 48 51 53 55 57 59 61 
0	1	1	38	20.5127 20.9934 21.1476 21.6623 21.8711 22.4753 22.5993 23.2464 23.9345 24.4228 24.5693 25.205 25.8326 26.3652 26.5448 27.0659 27.1964 27.8802 28.5189 29.1763 29.8149 30.4614 31.0711 31.709 32.3256 32.9783 33.627 34.2772 34.9133 35.5641 36.1686 36.3401 36.7241 37.2408 37.8172 38.3909 39.0065 39.5683 
0	2	0	32	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	2	0	32	0.146369 0.759817 1.32767 1.8974 2.51568 3.15298 3.79361 4.45804 5.08004 5.68124 6.25335 6.85205 7.51775 8.1764 8.79073 9.49919 10.1385 10.7009 11.3075 11.9381 12.5533 13.166 13.8873 14.5916 15.2226 15.8074 16.5122 17.2369 17.9902 18.7217 19.3772 19.9793 
0	2	1	31	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 
0	2	1	31	20.5503 21.2102 21.9388 22.6359 23.2832 23.9737 24.6309 25.2441 25.8897 26.6368 27.2656 27.9154 28.5826 29.2253 29.8627 30.5213 31.1691 31.7862 32.4024 33.0462 33.6965 34.3243 35.0003 35.626 36.2466 36.8052 37.3085 37.8984 38.473 39.0788 39.6607 
0	3	0	32	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	3	0	32	-0.07306 0.536992 1.10855 1.71863 2.31887 2.97178 3.6016 4.26578 4.90341 5.49627 6.08394 6.66706 7.31958 8.02199 8.62048 9.30897 9.95015 10.5296 11.1595 11.7524 12.3561 13.0131 13.7397 14.4044 15.0263 15.6644 16.3678 17.0676 17.8583 18.5513 19.2466 19.7861 
0	3	1	31	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 
0	3	1	31	20.3618 21.0238 21.8026 22.4529 23.121 23.7881 24.4678 25.0552 25.6633 26.4648 27.1177 27.7137 28.4177 29.0309 29.6977 30.3037 30.997 31.6373 32.2771 32.835 33.5416 34.1644 34.831 35.4098 36.1607 36.6605 37.151 37.6788 38.3687 38.9569 39.5062 
0	4	0	32	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	4	0	32	-0.29726 0.283423 0.91311 1.3895 2.06803 2.72305 3.36286 3.98927 4.66369 5.28457 5.84661 6.33933 7.09228 7.75891 8.39273 9.03376 9.73987 10.2792 10.9001 11.472 12.1125 12.7602 13.4664 14.1055 14.8168 15.3882 16.1036 16.7611 17.638 18.2825 19.0411 19.5464 
0	4	1	32	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	4	1	32	20.1576 20.7026 21.571 22.1332 22.8744 23.4978 24.2684 24.7373 25.4148 26.2089 26.8595 27.3765 28.1988 28.8289 29.4949 30.0084 30.8159 31.3972 32.0116 32.5338 33.3298 33.9163 34.5978 35.1156 35.9128 36.4195 36.9375 37.3934 38.1418 38.6715 39.2475 39.6675 
0	5	0	32	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	5	0	32	-0.418785 0.187851 0.785655 1.24878 1.95704 2.63109 3.23693 3.87615 4.5947 5.12879 5.76367 6.19282 6.99357 7.6546 8.31223 8.85139 9.66317 10.1429 10.7962 11.3025 12.0547 12.6296 13.3602 13.9552 14.7227 15.2475 16.0128 16.6287 17.5301 18.1389 18.9401 19.4047 
0	5	1	32	1 3 5 7 9 11 13 15 17 19 21 23 25 27 29 31 33 35 37 39 41 43 45 47 49 51 53 55 57 59 61 63 
0	5	1	32	20.072 20.5832 21.4551 21.9865 22.7891 23.4024 24.1229 24.616 25.3296 26.1031 26.7824 27.2386 28.1045 28.6919 29.3684 29.8307 30.6769 31.2899 31.9161 32.3972 33.2383 33.7681 34.4481 34.9325 35.8216 36.2536 36.7866 37.2504 38.0332 38.5106 39.1099 39.5027 
0	6	0	64	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
0	6	0	64	0 0.3125 0.625 0.9375 1.25 1.5625 1.875 2.1875 2.5 2.8125 3.125 3.4375 3.75 4.0625 4.375 4.6875 5 5.3125 5.625 5.9375 6.25 6.5625 6.875 7.1875 7.5 7.8125 8.125 8.4375 8.75 9.0625 9.375 9.6875 10 10.3125 10.625 10.9375 11.25 11.5625 11.875 12.1875 12.5 12.8125 13.125 13.4375 13.75 14.0625 14.375 14.6875 15 15.3125 15.625 15.9375 16.25 16.5625 16.875 17.1875 17.5 17.8125 18.125 18.4375 18.75 19.0625 19.375 19.6875 
0	6	1	64	0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 
