0	0	0	0.0947148
0	0	1	0.611393
0	1	0	-0.174178
0	1	1	0.631977
0	2	0	-0.486095
0	2	1	0.556382
0	3	0	-0.573554
0	3	1	0.393466
0	4	0	-0.599162
0	4	1	0.339871
0	5	0	-0.616181
0	5	1	0.332171
0	6	0	-0.616181
0	6	1	0.332171
0	7	0	-0.616181
0	7	1	0.332171
1	0	0	0.161146
1	0	1	0.637089
1	1	0	-0.18758
1	1	1	0.663545
1	2	0	-0.669641
1	2	1	0.485118
1	3	0	-0.703264
1	3	1	0.263109
1	4	0	-0.525234
1	4	1	-5.1898
1	5	0	-0.455563
1	5	1	-10.2831
1	6	0	-0.455563
1	6	1	-10.2831
1	7	0	-0.455563
1	7	1	-10.2831
2	0	0	0.109851
2	0	1	0.621961
2	1	0	-0.234114
2	1	1	0.643121
2	2	0	-0.631164
2	2	1	0.390513
2	3	0	-0.628298
2	3	1	0.295486
2	4	0	-0.0808522
2	4	1	-5.7048
2	5	0	0.542331
2	5	1	-7.9291
2	6	0	0.542331
2	6	1	-7.9291
2	7	0	0.542331
2	7	1	-7.9291
3	0	0	0.0778158
3	0	1	0.632185
3	1	0	-0.340643
3	1	1	0.617541
3	2	0	-0.641092
3	2	1	0.461324
3	3	0	-0.664389
3	3	1	0.341882
3	4	0	-0.584065
3	4	1	0.32255
3	5	0	-0.460679
3	5	1	0.347579
3	6	0	-0.460679
3	6	1	0.347579
3	7	0	-0.460679
3	7	1	0.347579
